left_id,left_label,right_id,right_label
342175,157405,342175,157405
342179,157409,342179,157409
342180,157411,342180,157411
342181,157412,342181,157412
342182,157413,342182,157413
342190,157422,342190,157422
342191,157423,342191,157423
342192,157424,342192,157424
342193,157425,342193,157425
342194,157426,342194,157426
342196,157428,342196,157428
342198,157430,342198,157430
342199,157431,342199,157431
34220,241740,34220,241740
342201,157435,342201,157435
342203,157437,342203,157437
342204,157438,342204,157438
342206,157440,342206,157440
342207,157441,342207,157441
342208,157442,342208,157442
342209,157443,342209,157443
342210,157445,342210,157445
342211,157446,342211,157446
342212,157447,342212,157447
342213,157448,342213,157448
342215,157450,342215,157450
342216,157451,342216,157451
342217,157452,342217,157452
342218,157453,342218,157453
342219,157454,342219,157454
342220,157456,342220,157456
342221,157457,342221,157457
342222,157458,342222,157458
342223,157459,342223,157459
342225,157461,342225,157461
342227,157463,342227,157463
342228,157464,342228,157464
342229,157465,342229,157465
342231,157468,342231,157468
342232,157469,342232,157469
342233,157470,342233,157470
342234,157471,342234,157471
342235,258355,342235,258355
342238,157475,342238,157475
342239,157476,342239,157476
342240,157478,342240,157478
342241,157479,342241,157479
342242,157480,342242,157480
342243,157481,342243,157481
342244,157482,342244,157482
342246,157484,342246,157484
342247,157485,342247,157485
342248,157486,342248,157486
342249,157487,342249,157487
342250,157489,342250,157489
342251,157490,342251,157490
342252,157491,342252,157491
342255,157494,342255,157494
342257,157496,342257,157496
342260,157500,342260,157500
342264,157504,342264,157504
342265,157505,342265,157505
342266,157506,342266,157506
342268,157508,342268,157508
342270,157511,342270,157511
342274,157515,342274,157515
342275,157516,342275,157516
342280,157522,342280,157522
342281,157523,342281,157523
342283,157525,342283,157525
342284,157526,342284,157526
342285,157527,342285,157527
342289,157531,342289,157531
342290,157533,342290,157533
342292,157535,342292,157535
342295,157538,342295,157538
342296,157539,342296,157539
342297,157540,342297,157540
342299,157542,342299,157542
342300,157545,342300,157545
342301,157546,342301,157546
342303,157548,342303,157548
342304,157549,342304,157549
342305,157550,342305,157550
342306,157551,342306,157551
342308,157553,342308,157553
342309,157554,342309,157554
342310,157556,342310,157556
342311,157557,342311,157557
342312,157558,342312,157558
342313,157559,342313,157559
342316,157562,342316,157562
342318,157564,342318,157564
342319,157565,342319,157565
342321,157568,342321,157568
342322,157569,342322,157569
342323,157570,342323,157570
342324,157571,342324,157571
342327,157574,342327,157574
342328,157575,342328,157575
342330,157578,342330,157578
342332,157580,342332,157580
342333,157581,342333,157581
342334,157582,342334,157582
342335,157583,342335,157583
342336,157584,342336,157584
342337,157585,342337,157585
342338,157586,342338,157586
342339,157587,342339,157587
342340,157589,342340,157589
342341,157590,342341,157590
342344,157593,342344,157593
342346,157595,342346,157595
342347,157596,342347,157596
342348,157597,342348,157597
342349,157598,342349,157598
342350,157600,342350,157600
342351,157601,342351,157601
342354,157604,342354,157604
342355,157605,342355,157605
342358,157608,342358,157608
342360,157611,342360,157611
342361,157612,342361,157612
342366,157617,342366,157617
342369,259274,342369,259274
342371,157622,342371,157622
342372,157623,342372,157623
342377,157628,342377,157628
342378,157629,342378,157629
342380,157632,342380,157632
342381,157633,342381,157633
342383,157635,342383,157635
342390,157643,342390,157643
342393,157646,342393,157646
342394,157647,342394,157647
342396,157649,342396,157649
342398,157651,342398,157651
342399,157652,342399,157652
342402,157657,342402,157657
342404,241841,342404,241841
342406,157661,342406,157661
342407,157662,342407,157662
342408,157663,342408,157663
342409,157664,342409,157664
342413,157669,342413,157669
342414,157670,342414,157670
342418,157674,342418,157674
342419,157675,342419,157675
342422,241853,342422,241853
342423,157680,342423,157680
342424,157681,342424,157681
342425,157682,342425,157682
342426,157683,342426,157683
342427,157684,342427,157684
342429,157686,342429,157686
342430,157688,342430,157688
342433,157691,342433,157691
342435,157693,342435,157693
342438,157696,342438,157696
342439,157697,342439,157697
342441,157700,342441,157700
342443,157702,342443,157702
342444,157703,342444,157703
342445,157704,342445,157704
342446,157705,342446,157705
342447,157706,342447,157706
342448,157707,342448,157707
342451,157711,342451,157711
342452,157712,342452,157712
342455,157715,342455,157715
342457,157717,342457,157717
342461,157722,342461,157722
342462,157723,342462,157723
342463,157724,342463,157724
342464,157725,342464,157725
342466,157727,342466,157727
342467,157728,342467,157728
342472,157734,342472,157734
342473,157735,342473,157735
342475,157737,342475,157737
342476,157738,342476,157738
342477,157739,342477,157739
342478,157740,342478,157740
342481,157744,342481,157744
342482,157745,342482,157745
342484,157747,342484,157747
342485,157748,342485,157748
342487,157750,342487,157750
342488,157751,342488,157751
342490,157754,342490,157754
342491,157755,342491,157755
342492,157756,342492,157756
342494,157758,342494,157758
342496,157760,342496,157760
342497,157761,342497,157761
342498,157762,342498,157762
342500,157766,342500,157766
342502,157768,342502,157768
342503,157769,342503,157769
342505,157771,342505,157771
342507,157773,342507,157773
342509,157775,342509,157775
342510,157777,342510,157777
342511,157778,342511,157778
342513,157780,342513,157780
342514,157781,342514,157781
342515,157782,342515,157782
342517,157784,342517,157784
342520,157788,342520,157788
342521,157789,342521,157789
342524,157792,342524,157792
342525,157793,342525,157793
342526,157794,342526,157794
342527,157795,342527,157795
342532,157801,342532,157801
342533,157802,342533,157802
342534,157803,342534,157803
342535,157804,342535,157804
342536,157805,342536,157805
342538,157807,342538,157807
342541,157811,342541,157811
342543,157813,342543,157813
342548,157818,342548,157818
342549,157819,342549,157819
342550,157821,342550,157821
342552,157823,342552,157823
342553,157824,342553,157824
342554,157825,342554,157825
342555,157826,342555,157826
342556,157827,342556,157827
342560,241923,342560,241923
342561,157833,342561,157833
342562,157834,342562,157834
342565,157837,342565,157837
342569,157841,342569,157841
342571,157844,342571,157844
342572,157845,342572,157845
342573,157846,342573,157846
342574,157847,342574,157847
342575,157848,342575,157848
342577,157850,342577,157850
342578,157851,342578,157851
342579,157852,342579,157852
342580,157854,342580,157854
342581,157855,342581,157855
342582,157856,342582,157856
342584,157858,342584,157858
342586,157860,342586,157860
342587,157861,342587,157861
342588,157862,342588,157862
342589,157863,342589,157863
342593,157868,342593,157868
342594,241939,342594,241939
342596,157871,342596,157871
342598,157873,342598,157873
342599,157874,342599,157874
342601,157878,342601,157878
342602,157879,342602,157879
342603,157880,342603,157880
342604,157881,342604,157881
342605,157882,342605,157882
342606,157883,342606,157883
342607,157884,342607,157884
342608,157885,342608,157885
342609,157886,342609,157886
342610,157888,342610,157888
342611,157889,342611,157889
342613,157891,342613,157891
342615,157893,342615,157893
342616,241948,342616,241948
342617,157895,342617,157895
342619,157897,342619,157897
342622,157901,342622,157901
342627,157906,342627,157906
342630,157910,342630,157910
342633,157913,342633,157913
342634,157914,342634,157914
342635,157915,342635,157915
342638,157918,342638,157918
342640,157921,342640,157921
342642,157923,342642,157923
342644,157925,342644,157925
342648,157929,342648,157929
342651,157933,342651,157933
342653,157935,342653,157935
342654,157936,342654,157936
342655,157937,342655,157937
342658,157940,342658,157940
342661,157944,342661,157944
342663,157946,342663,157946
342664,157947,342664,157947
342665,157948,342665,157948
342667,157950,342667,157950
342669,157952,342669,157952
342670,157954,342670,157954
342671,157955,342671,157955
342672,157956,342672,157956
342673,157957,342673,157957
342674,157958,342674,157958
342675,157959,342675,157959
342676,157960,342676,157960
342677,157961,342677,157961
342678,157962,342678,157962
342679,157963,342679,157963
342680,157965,342680,157965
342681,157966,342681,157966
342682,157967,342682,157967
342683,157968,342683,157968
342684,157969,342684,157969
342685,157970,342685,157970
342686,157971,342686,157971
342688,157973,342688,157973
342689,157974,342689,157974
342690,157976,342690,157976
342691,157977,342691,157977
342692,157978,342692,157978
342693,157979,342693,157979
342695,157981,342695,157981
342696,157982,342696,157982
342697,157983,342697,157983
342699,157985,342699,157985
342703,157991,342703,157991
342705,157993,342705,157993
342707,157995,342707,157995
342708,157996,342708,157996
342710,201504,342710,201504
342711,158000,342711,158000
342712,158001,342712,158001
342713,158002,342713,158002
342716,158005,342716,158005
342719,158008,342719,158008
342720,158010,342720,158010
342721,158011,342721,158011
342722,158012,342722,158012
342725,158015,342725,158015
342726,158016,342726,158016
342729,158019,342729,158019
342730,158021,342730,158021
342732,158023,342732,158023
342734,158025,342734,158025
342735,158026,342735,158026
342736,158027,342736,158027
342739,242012,342739,242012
342740,247301,342740,247301
342741,158033,342741,158033
342743,158035,342743,158035
342744,158036,342744,158036
342745,158037,342745,158037
342746,158038,342746,158038
342747,158039,342747,158039
342752,158045,342752,158045
342754,158047,342754,158047
342755,158048,342755,158048
342756,158049,342756,158049
342760,158054,342760,158054
342761,158055,342761,158055
342763,158057,342763,158057
342764,158058,342764,158058
342765,158059,342765,158059
342766,158060,342766,158060
342767,158061,342767,158061
342768,158062,342768,158062
342769,158063,342769,158063
342774,158069,342774,158069
342775,158070,342775,158070
342776,158071,342776,158071
342777,158072,342777,158072
342782,158078,342782,158078
342783,158079,342783,158079
342784,158080,342784,158080
342785,158081,342785,158081
342786,158082,342786,158082
342787,158083,342787,158083
342788,158084,342788,158084
342791,158088,342791,158088
342792,158089,342792,158089
342794,158091,342794,158091
342795,96619,342795,96619
342796,158093,342796,158093
342798,158095,342798,158095
34280,242043,34280,242043
342800,158099,342800,158099
342801,158100,342801,158100
342802,158101,342802,158101
342803,158102,342803,158102
342804,158103,342804,158103
342805,158104,342805,158104
342807,158106,342807,158106
342808,158107,342808,158107
342809,158108,342809,158108
342810,242046,342810,242046
342811,158111,342811,158111
342813,158113,342813,158113
342814,158114,342814,158114
342816,158116,342816,158116
342817,158117,342817,158117
342818,158118,342818,158118
342820,158121,342820,158121
342821,242051,342821,242051
342822,158123,342822,158123
342823,158124,342823,158124
342825,158126,342825,158126
342826,158127,342826,158127
342827,158128,342827,158128
342828,158129,342828,158129
342830,158132,342830,158132
342831,158133,342831,158133
342832,158134,342832,158134
342833,158135,342833,158135
342834,158136,342834,158136
342835,158137,342835,158137
342836,158138,342836,158138
342837,158139,342837,158139
342838,158140,342838,158140
342840,158143,342840,158143
342841,158144,342841,158144
342842,158145,342842,158145
342844,158147,342844,158147
342847,158150,342847,158150
342850,158154,342850,158154
342851,158155,342851,158155
342852,158156,342852,158156
342854,158158,342854,158158
342855,158159,342855,158159
342858,158162,342858,158162
342859,158163,342859,158163
342860,158165,342860,158165
342861,158166,342861,158166
342862,158167,342862,158167
342865,158170,342865,158170
342866,158171,342866,158171
342869,158174,342869,158174
342870,158176,342870,158176
342871,158177,342871,158177
342872,158178,342872,158178
342874,158180,342874,158180
342875,158181,342875,158181
342877,158183,342877,158183
342879,158185,342879,158185
342880,158187,342880,158187
342882,158189,342882,158189
342884,158191,342884,158191
342887,158194,342887,158194
342892,158200,342892,158200
342894,158202,342894,158202
342895,158203,342895,158203
342896,158204,342896,158204
342898,158206,342898,158206
342899,158207,342899,158207
342900,158210,342900,158210
342903,158213,342903,158213
342904,158214,342904,158214
342906,158216,342906,158216
342907,158217,342907,158217
342909,158219,342909,158219
342910,158221,342910,158221
342912,158223,342912,158223
342915,158226,342915,158226
342920,158232,342920,158232
342922,158234,342922,158234
342923,158235,342923,158235
342924,158236,342924,158236
342925,158237,342925,158237
342926,158238,342926,158238
342927,242102,342927,242102
342929,158241,342929,158241
342936,158249,342936,158249
342938,158251,342938,158251
342940,158254,342940,158254
342941,158255,342941,158255
342942,158256,342942,158256
342943,158257,342943,158257
342944,158258,342944,158258
342945,158259,342945,158259
342948,158262,342948,158262
342949,158263,342949,158263
342951,158266,342951,158266
342953,158268,342953,158268
342956,158271,342956,158271
342959,158274,342959,158274
342960,158276,342960,158276
342961,158277,342961,158277
342965,158281,342965,158281
342967,158283,342967,158283
342968,158284,342968,158284
342969,158285,342969,158285
342970,158287,342970,158287
342972,158289,342972,158289
342974,158291,342974,158291
342975,158292,342975,158292
342978,158295,342978,158295
342980,158298,342980,158298
342982,158300,342982,158300
342986,158304,342986,158304
342988,158306,342988,158306
342989,158307,342989,158307
342992,158311,342992,158311
342993,158312,342993,158312
342994,158313,342994,158313
342997,158316,342997,158316
342999,158318,342999,158318
343000,158322,343000,158322
343001,158323,343001,158323
343002,158324,343002,158324
343004,158326,343004,158326
343006,158328,343006,158328
343007,158329,343007,158329
343008,158330,343008,158330
343010,158333,343010,158333
343011,158334,343011,158334
343012,158335,343012,158335
343013,158336,343013,158336
343014,158337,343014,158337
343015,158338,343015,158338
343019,158342,343019,158342
343021,158345,343021,158345
343022,158346,343022,158346
343023,158347,343023,158347
343025,158349,343025,158349
343026,158350,343026,158350
343027,158351,343027,158351
343029,158353,343029,158353
343030,158355,343030,158355
343031,158356,343031,158356
343032,158357,343032,158357
343033,158358,343033,158358
343034,158359,343034,158359
343035,158360,343035,158360
343036,158361,343036,158361
343037,158362,343037,158362
343038,158363,343038,158363
343039,158364,343039,158364
34304,242158,34304,242158
343041,158367,343041,158367
343042,158368,343042,158368
343043,158369,343043,158369
343044,158370,343044,158370
343050,158377,343050,158377
343051,158378,343051,158378
343052,158379,343052,158379
343053,158380,343053,158380
343054,158381,343054,158381
343056,158383,343056,158383
343058,158385,343058,158385
343060,158388,343060,158388
343061,158389,343061,158389
343062,158390,343062,158390
343063,158391,343063,158391
343065,158393,343065,158393
343066,158394,343066,158394
343069,158397,343069,158397
343071,158400,343071,158400
343073,158402,343073,158402
343075,158404,343075,158404
343076,158405,343076,158405
343077,158406,343077,158406
343078,158407,343078,158407
343080,158410,343080,158410
343081,158411,343081,158411
343082,158412,343082,158412
343085,158415,343085,158415
343086,158416,343086,158416
343087,158417,343087,158417
343089,158419,343089,158419
343090,158421,343090,158421
343091,158422,343091,158422
343092,158423,343092,158423
343094,158425,343094,158425
343096,158427,343096,158427
343097,158428,343097,158428
343100,158433,343100,158433
343101,158434,343101,158434
343102,158435,343102,158435
343103,158436,343103,158436
343105,158438,343105,158438
343106,158439,343106,158439
343107,158440,343107,158440
343108,158441,343108,158441
343111,158445,343111,158445
343113,158447,343113,158447
343116,158450,343116,158450
343118,158452,343118,158452
343119,158453,343119,158453
343120,158455,343120,158455
343121,158456,343121,158456
343123,158458,343123,158458
343125,158460,343125,158460
343126,158461,343126,158461
343127,158462,343127,158462
343128,158463,343128,158463
343129,158464,343129,158464
343131,158467,343131,158467
343133,158469,343133,158469
343134,158470,343134,158470
343137,158473,343137,158473
343139,158475,343139,158475
343141,158478,343141,158478
343142,158479,343142,158479
343144,158481,343144,158481
343145,158482,343145,158482
343147,158484,343147,158484
343148,158485,343148,158485
343151,158489,343151,158489
343152,158490,343152,158490
343154,158492,343154,158492
343159,242217,343159,242217
343161,158500,343161,158500
343164,158503,343164,158503
343165,158504,343165,158504
343166,158505,343166,158505
343167,158506,343167,158506
343169,158508,343169,158508
343170,158510,343170,158510
343171,158511,343171,158511
343173,158513,343173,158513
343175,158515,343175,158515
343176,158516,343176,158516
343177,158517,343177,158517
343180,158521,343180,158521
343182,158523,343182,158523
343184,158525,343184,158525
343185,158526,343185,158526
343189,158530,343189,158530
343190,158532,343190,158532
343191,158533,343191,158533
343193,158535,343193,158535
343194,158536,343194,158536
343197,158539,343197,158539
343198,158540,343198,158540
343199,158541,343199,158541
343202,158546,343202,158546
343203,158547,343203,158547
343204,158548,343204,158548
343205,158549,343205,158549
343207,158551,343207,158551
343208,158552,343208,158552
343209,158553,343209,158553
343210,158555,343210,158555
343211,158556,343211,158556
343212,158557,343212,158557
343214,158559,343214,158559
343215,158560,343215,158560
343216,158561,343216,158561
343217,158562,343217,158562
343220,158566,343220,158566
343221,158567,343221,158567
343222,158568,343222,158568
343223,158569,343223,158569
343224,158570,343224,158570
343227,158573,343227,158573
343228,158574,343228,158574
343229,158575,343229,158575
343230,158577,343230,158577
343232,158579,343232,158579
343234,158581,343234,158581
343235,242252,343235,242252
343236,158583,343236,158583
343240,158588,343240,158588
343242,158590,343242,158590
343243,158591,343243,158591
343244,158592,343244,158592
343246,158594,343246,158594
343248,158596,343248,158596
343249,158597,343249,158597
343250,158599,343250,158599
343251,158600,343251,158600
343254,158603,343254,158603
343255,158604,343255,158604
343256,158605,343256,158605
343259,158608,343259,158608
343262,158612,343262,158612
343264,158614,343264,158614
343265,158615,343265,158615
343266,158616,343266,158616
343267,158617,343267,158617
343268,158618,343268,158618
343270,158621,343270,158621
343271,158622,343271,158622
343272,158623,343272,158623
343274,158625,343274,158625
343276,158627,343276,158627
343281,158633,343281,158633
343282,158634,343282,158634
343283,158635,343283,158635
343285,158637,343285,158637
343288,158640,343288,158640
343290,158643,343290,158643
343292,158645,343292,158645
343293,158646,343293,158646
343295,158648,343295,158648
343297,158650,343297,158650
343298,158651,343298,158651
343299,158652,343299,158652
343301,158656,343301,158656
343302,158657,343302,158657
343305,158660,343305,158660
343307,158662,343307,158662
343308,158663,343308,158663
343309,158664,343309,158664
343310,158666,343310,158666
343311,158667,343311,158667
343312,158668,343312,158668
343313,158669,343313,158669
343314,158670,343314,158670
343315,158671,343315,158671
343316,158672,343316,158672
343318,158674,343318,158674
343319,158675,343319,158675
343320,158677,343320,158677
343321,158678,343321,158678
343322,158679,343322,158679
343324,158681,343324,158681
343325,158682,343325,158682
343326,158683,343326,158683
343329,158686,343329,158686
343331,158689,343331,158689
343332,158690,343332,158690
343333,158691,343333,158691
343335,158693,343335,158693
343336,158694,343336,158694
343337,158695,343337,158695
343338,158696,343338,158696
343340,158699,343340,158699
343341,158700,343341,158700
343342,158701,343342,158701
343346,158705,343346,158705
343349,158708,343349,158708
343351,158710,343351,158710
343353,158712,343353,158712
343356,158715,343356,158715
343357,158716,343357,158716
343358,158717,343358,158717
343359,158718,343359,158718
343360,158720,343360,158720
343363,158723,343363,158723
343364,158724,343364,158724
343365,158725,343365,158725
343366,158726,343366,158726
343367,158727,343367,158727
343368,158728,343368,158728
343370,158731,343370,158731
343371,158732,343371,158732
343372,158733,343372,158733
343374,158735,343374,158735
343375,158736,343375,158736
343377,158738,343377,158738
343378,158739,343378,158739
343379,158740,343379,158740
343381,158743,343381,158743
343382,158744,343382,158744
343384,158746,343384,158746
343385,158747,343385,158747
343386,158748,343386,158748
343387,158749,343387,158749
343388,158750,343388,158750
343390,158753,343390,158753
343391,158754,343391,158754
343392,158755,343392,158755
343394,158757,343394,158757
343395,158758,343395,158758
343396,158759,343396,158759
343398,158761,343398,158761
343399,158762,343399,158762
343400,158765,343400,158765
343401,158766,343401,158766
343404,158769,343404,158769
343405,158770,343405,158770
343406,242327,343406,242327
343408,158773,343408,158773
343409,158774,343409,158774
343410,158776,343410,158776
343412,158778,343412,158778
343415,158781,343415,158781
343418,158784,343418,158784
343419,158785,343419,158785
343422,158789,343422,158789
343423,158790,343423,158790
343426,158793,343426,158793
343428,158795,343428,158795
343429,158796,343429,158796
343430,158798,343430,158798
343431,158799,343431,158799
343433,158801,343433,158801
343435,158803,343435,158803
343436,158804,343436,158804
343437,158805,343437,158805
343439,158807,343439,158807
343442,158811,343442,158811
343443,158812,343443,158812
343445,158814,343445,158814
343446,158815,343446,158815
343447,158816,343447,158816
343450,158820,343450,158820
343452,158822,343452,158822
343453,158823,343453,158823
343454,158824,343454,158824
343456,158826,343456,158826
343457,158827,343457,158827
343460,158831,343460,158831
343461,158832,343461,158832
343466,158837,343466,158837
343469,158840,343469,158840
343470,158842,343470,158842
343472,158844,343472,158844
343473,158845,343473,158845
343474,158846,343474,158846
343475,158847,343475,158847
343477,158849,343477,158849
343478,158850,343478,158850
343479,158851,343479,158851
343481,158854,343481,158854
343484,158857,343484,158857
343486,158859,343486,158859
343487,158860,343487,158860
343488,158861,343488,158861
343489,158862,343489,158862
343490,158864,343490,158864
343492,158866,343492,158866
343493,158867,343493,158867
343495,242373,343495,242373
343499,158873,343499,158873
343501,158877,343501,158877
343505,158881,343505,158881
343509,242385,343509,242385
343510,158887,343510,158887
343512,158889,343512,158889
343516,158893,343516,158893
343517,158894,343517,158894
343519,158896,343519,158896
343520,158898,343520,158898
343521,158899,343521,158899
343523,158901,343523,158901
343524,158902,343524,158902
343527,158905,343527,158905
343528,158906,343528,158906
343529,158907,343529,158907
343530,212749,343530,212749
343531,158910,343531,158910
343532,158911,343532,158911
343533,158912,343533,158912
343535,158914,343535,158914
343537,242400,343537,242400
343538,158917,343538,158917
343539,158918,343539,158918
343540,158920,343540,158920
343542,158922,343542,158922
343544,158924,343544,158924
343545,242404,343545,242404
343547,158927,343547,158927
343548,158928,343548,158928
343549,158929,343549,158929
343553,158934,343553,158934
343554,158935,343554,158935
343555,158936,343555,158936
343557,158938,343557,158938
343558,158939,343558,158939
343560,158942,343560,158942
343561,158943,343561,158943
343562,158944,343562,158944
343565,158947,343565,158947
343566,158948,343566,158948
343570,237863,343570,237863
343571,158953,343571,158953
343575,158957,343575,158957
343577,158959,343577,158959
343578,158960,343578,158960
343580,158963,343580,158963
343581,158964,343581,158964
343583,158966,343583,158966
343585,158968,343585,158968
343587,158970,343587,158970
343590,158974,343590,158974
343591,158975,343591,158975
343592,158976,343592,158976
343593,158977,343593,158977
343594,158978,343594,158978
343595,158979,343595,158979
343596,158980,343596,158980
343597,158981,343597,158981
343598,158982,343598,158982
343599,158983,343599,158983
343601,158987,343601,158987
343602,158988,343602,158988
343603,158989,343603,158989
343605,158991,343605,158991
343606,158992,343606,158992
343608,158994,343608,158994
343609,158995,343609,158995
343614,159001,343614,159001
343618,159005,343618,159005
343619,159006,343619,159006
343622,159010,343622,159010
343623,159011,343623,159011
343624,159012,343624,159012
343627,159015,343627,159015
343631,159020,343631,159020
343633,159022,343633,159022
343634,159023,343634,159023
343635,159024,343635,159024
343638,159027,343638,159027
343639,159028,343639,159028
343640,159030,343640,159030
343641,159031,343641,159031
343643,159033,343643,159033
343644,159034,343644,159034
343645,159035,343645,159035
343646,159036,343646,159036
343647,159037,343647,159037
343649,159039,343649,159039
343651,159042,343651,159042
343656,159047,343656,159047
343658,159049,343658,159049
343659,159050,343659,159050
343660,159052,343660,159052
343665,159057,343665,159057
343666,159058,343666,159058
343670,159063,343670,159063
343671,159064,343671,159064
343672,159065,343672,159065
343673,159066,343673,159066
343674,159067,343674,159067
343675,159068,343675,159068
343676,159069,343676,159069
343678,159071,343678,159071
343679,159072,343679,159072
343680,159074,343680,159074
343681,159075,343681,159075
343682,159076,343682,159076
343683,159077,343683,159077
343686,159080,343686,159080
343687,159081,343687,159081
343688,159082,343688,159082
343690,159085,343690,159085
343692,159087,343692,159087
343694,159089,343694,159089
343695,159090,343695,159090
343697,159092,343697,159092
343699,159094,343699,159094
34370,376275,34370,376275
343700,159097,343700,159097
343701,159098,343701,159098
343704,159101,343704,159101
343705,159102,343705,159102
343706,159103,343706,159103
343707,159104,343707,159104
343708,159105,343708,159105
343709,159106,343709,159106
343710,159108,343710,159108
343712,159110,343712,159110
343713,159111,343713,159111
343714,159112,343714,159112
343716,159114,343716,159114
343717,159115,343717,159115
343721,159120,343721,159120
343722,159121,343722,159121
343723,159122,343723,159122
343725,159124,343725,159124
343727,159126,343727,159126
343729,159128,343729,159128
343730,159130,343730,159130
343732,159132,343732,159132
343733,159133,343733,159133
343735,159135,343735,159135
343736,159136,343736,159136
343740,159141,343740,159141
343742,159143,343742,159143
343744,159145,343744,159145
343746,159146,343746,159146
343747,159147,343747,159147
343748,159148,343748,159148
343751,159152,343751,159152
343752,159153,343752,159153
343755,159156,343755,159156
343757,159158,343757,159158
343759,159160,343759,159160
343762,159164,343762,159164
343763,159165,343763,159165
343765,159167,343765,159167
343766,159168,343766,159168
343770,159173,343770,159173
343771,159174,343771,159174
343773,159176,343773,159176
343774,159177,343774,159177
343775,159178,343775,159178
343776,159179,343776,159179
343779,159181,343779,159181
343780,159183,343780,159183
343783,159186,343783,159186
343784,159187,343784,159187
343786,159189,343786,159189
343787,159190,343787,159190
343788,159191,343788,159191
343789,159192,343789,159192
343790,159194,343790,159194
343791,159195,343791,159195
343792,159196,343792,159196
343793,159197,343793,159197
343795,159199,343795,159199
343798,159202,343798,159202
343800,159206,343800,159206
343803,159209,343803,159209
343804,159210,343804,159210
343807,159213,343807,159213
343810,159217,343810,159217
343811,242541,343811,242541
343812,159219,343812,159219
343813,159220,343813,159220
343814,159221,343814,159221
343816,159223,343816,159223
343817,159224,343817,159224
343818,159225,343818,159225
343819,159226,343819,159226
343820,159228,343820,159228
343821,159229,343821,159229
343822,159230,343822,159230
343823,159231,343823,159231
343825,242545,343825,242545
343826,159234,343826,159234
343827,159235,343827,159235
343830,159239,343830,159239
343832,242550,343832,242550
343834,159243,343834,159243
343835,159244,343835,159244
343836,159245,343836,159245
343838,159247,343838,159247
343840,159250,343840,159250
343842,159252,343842,159252
343843,159253,343843,159253
343844,159254,343844,159254
343845,159255,343845,159255
343846,159256,343846,159256
343847,159257,343847,159257
343848,159258,343848,159258
343851,159262,343851,159262
343852,159263,343852,159263
343853,159264,343853,159264
343856,159267,343856,159267
343857,159268,343857,159268
343858,159269,343858,159269
343859,159270,343859,159270
343862,159274,343862,159274
343863,159275,343863,159275
343864,159276,343864,159276
343867,159279,343867,159279
343870,159283,343870,159283
343872,159285,343872,159285
343875,159288,343875,159288
343877,159290,343877,159290
343878,159291,343878,159291
343879,159292,343879,159292
343880,159294,343880,159294
343882,159296,343882,159296
343883,159297,343883,159297
343885,159299,343885,159299
343886,159300,343886,159300
343887,159301,343887,159301
343890,159305,343890,159305
343891,159306,343891,159306
343892,159307,343892,159307
343896,159311,343896,159311
343898,159313,343898,159313
343901,159318,343901,159318
343902,159319,343902,159319
343903,159320,343903,159320
343904,159321,343904,159321
343906,159323,343906,159323
343908,159325,343908,159325
343909,159326,343909,159326
343910,159328,343910,159328
343911,260291,343911,260291
343912,159329,343912,159329
343913,159330,343913,159330
343915,159332,343915,159332
343916,159333,343916,159333
343919,159336,343919,159336
343920,159338,343920,159338
343923,159341,343923,159341
343924,159342,343924,159342
343925,159343,343925,159343
343926,159344,343926,159344
343927,159345,343927,159345
343929,159347,343929,159347
343930,159349,343930,159349
343931,159350,343931,159350
343933,159352,343933,159352
343934,159353,343934,159353
343937,159356,343937,159356
343938,159357,343938,159357
343941,159361,343941,159361
343942,159362,343942,159362
343943,159363,343943,159363
343946,159366,343946,159366
343947,159367,343947,159367
343948,159368,343948,159368
343951,159372,343951,159372
343954,159375,343954,159375
343955,159376,343955,159376
343957,159378,343957,159378
343959,159380,343959,159380
343960,159382,343960,159382
343961,159383,343961,159383
343963,159385,343963,159385
343965,159387,343965,159387
343966,159388,343966,159388
343969,159391,343969,159391
343970,159393,343970,159393
343972,159395,343972,159395
343973,159396,343973,159396
343974,159397,343974,159397
343975,159398,343975,159398
343976,159399,343976,159399
343980,159404,343980,159404
343981,159405,343981,159405
343983,159407,343983,159407
343984,159408,343984,159408
343985,159409,343985,159409
343986,159410,343986,159410
343989,159413,343989,159413
343991,159416,343991,159416
343992,159417,343992,159417
343993,159418,343993,159418
343994,159419,343994,159419
343995,159420,343995,159420
343996,159421,343996,159421
343997,159422,343997,159422
343999,159424,343999,159424
344001,159429,344001,159429
344002,159430,344002,159430
344005,159433,344005,159433
344007,159435,344007,159435
344009,159437,344009,159437
344011,159440,344011,159440
344015,159444,344015,159444
344017,159446,344017,159446
344019,159448,344019,159448
344020,159450,344020,159450
344021,159451,344021,159451
344023,159453,344023,159453
344024,159454,344024,159454
344025,159455,344025,159455
344026,159456,344026,159456
344029,159459,344029,159459
344030,159461,344030,159461
344032,159463,344032,159463
344033,159464,344033,159464
344034,159465,344034,159465
344035,159466,344035,159466
344037,159468,344037,159468
344038,159469,344038,159469
344039,159470,344039,159470
344040,159472,344040,159472
344042,159474,344042,159474
344043,159475,344043,159475
344044,159476,344044,159476
344045,159477,344045,159477
344047,159479,344047,159479
344048,159480,344048,159480
344049,159481,344049,159481
344050,159483,344050,159483
344051,159484,344051,159484
344052,159485,344052,159485
344054,159487,344054,159487
344055,159488,344055,159488
344056,159489,344056,159489
344058,159491,344058,159491
